driverId,position,time,number,Season,Round
russell,7,1:21.637,3,2023,7
hulkenberg,8,1:21.892,3,2023,7
zhou,9,1:21.997,3,2023,7
perez,10,1:21.953,3,2023,7
tsunoda,11,1:21.587,3,2023,7
piastri,12,1:22.404,3,2023,7
kevin_magnussen,13,1:21.836,3,2023,7
gasly,14,1:21.972,3,2023,7
de_vries,15,1:22.007,3,2023,7
albon,16,1:22.115,3,2023,7
bottas,17,1:22.033,3,2023,7
sargeant,18,1:22.124,3,2023,7
leclerc,19,1:21.469,3,2023,7
norris,20,1:20.072,3,2023,7
max_verstappen,1,1:20.346,4,2023,7
sainz,2,1:20.815,4,2023,7
stroll,3,1:20.996,4,2023,7
hamilton,4,1:20.962,4,2023,7
ocon,5,1:20.939,4,2023,7
alonso,6,1:20.717,4,2023,7
russell,7,1:21.087,4,2023,7
hulkenberg,8,1:21.363,4,2023,7
zhou,9,1:21.232,4,2023,7
perez,10,1:20.936,4,2023,7
tsunoda,11,1:21.030,4,2023,7
piastri,12,1:21.271,4,2023,7
kevin_magnussen,13,1:22.097,4,2023,7
gasly,14,1:21.884,4,2023,7
de_vries,15,1:21.717,4,2023,7
albon,16,1:21.840,4,2023,7
bottas,17,1:22.240,4,2023,7
leclerc,18,1:21.854,4,2023,7
sargeant,19,1:23.489,4,2023,7
norris,20,1:20.051,4,2023,7
max_verstappen,1,1:20.283,5,2023,7
sainz,2,1:20.935,5,2023,7
stroll,3,1:20.854,5,2023,7
hamilton,4,1:20.755,5,2023,7
ocon,5,1:20.792,5,2023,7
alonso,6,1:21.289,5,2023,7
russell,7,1:20.975,5,2023,7
zhou,8,1:20.397,5,2023,7
hulkenberg,9,1:21.972,5,2023,7
perez,10,1:21.824,5,2023,7
tsunoda,11,1:21.647,5,2023,7
piastri,12,1:21.546,5,2023,7
kevin_magnussen,13,1:21.294,5,2023,7
gasly,14,1:21.453,5,2023,7
de_vries,15,1:21.600,5,2023,7
albon,16,1:21.845,5,2023,7
leclerc,17,1:21.631,5,2023,7
sargeant,18,1:22.011,5,2023,7
bottas,19,1:25.549,5,2023,7
norris,20,1:20.241,5,2023,7
max_verstappen,1,1:23.080,1,2023,8
hamilton,2,1:23.978,1,2023,8
alonso,3,1:24.892,1,2023,8
russell,4,1:25.376,1,2023,8
ocon,5,1:26.367,1,2023,8
hulkenberg,6,1:27.105,1,2023,8
piastri,7,1:27.463,1,2023,8
norris,8,1:28.099,1,2023,8
leclerc,9,1:28.596,1,2023,8
albon,10,1:29.175,1,2023,8
sainz,11,1:30.282,1,2023,8
perez,12,1:30.734,1,2023,8
gasly,13,1:31.271,1,2023,8
stroll,14,1:31.721,1,2023,8
kevin_magnussen,15,1:32.026,1,2023,8
bottas,16,1:32.120,1,2023,8
de_vries,17,1:32.516,1,2023,8
sargeant,18,1:33.033,1,2023,8
zhou,19,1:33.913,1,2023,8
tsunoda,20,1:49.276,1,2023,8
max_verstappen,1,1:18.075,2,2023,8
hamilton,2,1:18.397,2,2023,8
alonso,3,1:18.599,2,2023,8
russell,4,1:18.882,2,2023,8
ocon,5,1:19.331,2,2023,8
hulkenberg,6,1:19.510,2,2023,8
piastri,7,1:19.753,2,2023,8
norris,8,1:19.916,2,2023,8
leclerc,9,1:19.777,2,2023,8
albon,10,1:19.630,2,2023,8
sainz,11,1:18.944,2,2023,8
perez,12,1:19.273,2,2023,8
gasly,13,1:19.340,2,2023,8
stroll,14,1:19.609,2,2023,8
kevin_magnussen,15,1:20.354,2,2023,8
bottas,16,1:20.588,2,2023,8
de_vries,17,1:20.694,2,2023,8
sargeant,18,1:20.814,2,2023,8
zhou,19,1:20.515,2,2023,8
tsunoda,20,1:22.407,2,2023,8
max_verstappen,1,1:17.767,3,2023,8
hamilton,2,1:17.732,3,2023,8
alonso,3,1:17.438,3,2023,8
russell,4,1:17.996,3,2023,8
ocon,5,1:18.462,3,2023,8
hulkenberg,6,1:18.703,3,2023,8
piastri,7,1:18.489,3,2023,8
norris,8,1:18.491,3,2023,8
leclerc,9,1:18.528,3,2023,8
albon,10,1:18.618,3,2023,8
sainz,11,1:18.860,3,2023,8
perez,12,1:18.510,3,2023,8
gasly,13,1:18.700,3,2023,8
stroll,14,1:18.385,3,2023,8
kevin_magnussen,15,1:18.742,3,2023,8
bottas,16,1:18.791,3,2023,8
de_vries,17,1:18.857,3,2023,8
sargeant,18,1:19.105,3,2023,8
zhou,19,1:18.964,3,2023,8
tsunoda,20,1:18.117,3,2023,8
max_verstappen,1,1:17.203,4,2023,8
hamilton,2,1:17.558,4,2023,8
alonso,3,1:17.326,4,2023,8
russell,4,1:17.594,4,2023,8
ocon,5,1:18.494,4,2023,8
hulkenberg,6,1:18.696,4,2023,8
piastri,7,1:18.940,4,2023,8
norris,8,1:18.782,4,2023,8
leclerc,9,1:18.648,4,2023,8
albon,10,1:18.780,4,2023,8
sainz,11,1:18.579,4,2023,8
perez,12,1:18.656,4,2023,8
gasly,13,1:18.514,4,2023,8
stroll,14,1:18.693,4,2023,8
kevin_magnussen,15,1:18.198,4,2023,8
bottas,16,1:18.629,4,2023,8
de_vries,17,1:19.152,4,2023,8
sargeant,18,1:18.437,4,2023,8
zhou,19,1:18.749,4,2023,8
tsunoda,20,1:18.038,4,2023,8
max_verstappen,1,1:17.371,5,2023,8
hamilton,2,1:17.686,5,2023,8
alonso,3,1:17.594,5,2023,8
russell,4,1:17.640,5,2023,8
ocon,5,1:18.419,5,2023,8
hulkenberg,6,1:18.471,5,2023,8
piastri,7,1:18.182,5,2023,8
norris,8,1:18.330,5,2023,8
leclerc,9,1:18.708,5,2023,8
albon,10,1:18.422,5,2023,8
sainz,11,1:18.539,5,2023,8
perez,12,1:18.450,5,2023,8
gasly,13,1:18.963,5,2023,8
stroll,14,1:18.829,5,2023,8
kevin_magnussen,15,1:18.466,5,2023,8
bottas,16,1:19.448,5,2023,8
de_vries,17,1:19.341,5,2023,8
sargeant,18,1:19.517,5,2023,8
zhou,19,1:19.443,5,2023,8
tsunoda,20,1:18.051,5,2023,8
max_verstappen,1,1:17.639,1,2023,9
leclerc,2,1:19.336,1,2023,9
sainz,3,1:21.661,1,2023,9
hamilton,4,1:24.134,1,2023,9
norris,5,1:26.307,1,2023,9
alonso,6,1:28.176,1,2023,9
hulkenberg,7,1:29.694,1,2023,9
kevin_magnussen,8,1:31.308,1,2023,9
stroll,9,1:31.378,1,2023,9
gasly,10,1:32.369,1,2023,9
albon,11,1:33.050,1,2023,9
russell,12,1:34.410,1,2023,9
ocon,13,1:35.116,1,2023,9
perez,14,1:37.175,1,2023,9
zhou,15,1:38.364,1,2023,9
piastri,16,1:39.826,1,2023,9
sargeant,17,1:40.584,1,2023,9
bottas,18,1:42.022,1,2023,9
de_vries,19,1:43.684,1,2023,9
tsunoda,20,1:46.390,1,2023,9
max_verstappen,1,1:55.479,2,2023,9
leclerc,2,1:55.468,2,2023,9
sainz,3,1:54.713,2,2023,9
hamilton,4,1:55.179,2,2023,9
norris,5,1:54.938,2,2023,9
alonso,6,1:55.765,2,2023,9
hulkenberg,7,1:55.606,2,2023,9
stroll,8,1:55.392,2,2023,9
gasly,9,1:55.719,2,2023,9
albon,10,1:56.502,2,2023,9
russell,11,1:59.477,2,2023,9
ocon,12,1:59.895,2,2023,9
perez,13,1:59.546,2,2023,9
zhou,14,1:59.743,2,2023,9
piastri,15,1:59.278,2,2023,9
sargeant,16,1:59.986,2,2023,9
bottas,17,2:00.550,2,2023,9
de_vries,18,2:00.121,2,2023,9
kevin_magnussen,19,2:15.420,2,2023,9
tsunoda,20,2:02.360,2,2023,9
max_verstappen,1,2:04.721,3,2023,9
leclerc,2,2:03.609,3,2023,9
sainz,3,2:02.583,3,2023,9
hamilton,4,2:00.135,3,2023,9
norris,5,1:58.477,3,2023,9
alonso,6,1:56.216,3,2023,9
hulkenberg,7,1:55.282,3,2023,9
stroll,8,1:54.143,3,2023,9
gasly,9,1:53.084,3,2023,9
albon,10,1:51.850,3,2023,9
russell,11,1:48.025,3,2023,9
ocon,12,1:47.299,3,2023,9
perez,13,1:46.027,3,2023,9
zhou,14,1:45.016,3,2023,9
piastri,15,1:44.523,3,2023,9
sargeant,16,1:43.374,3,2023,9
bottas,17,1:41.708,3,2023,9
de_vries,18,1:40.986,3,2023,9
tsunoda,19,1:36.315,3,2023,9
kevin_magnussen,20,1:38.407,3,2023,9
max_verstappen,1,1:09.691,4,2023,9
leclerc,2,1:10.392,4,2023,9
sainz,3,1:10.439,4,2023,9
hamilton,4,1:10.981,4,2023,9
norris,5,1:11.429,4,2023,9
alonso,6,1:11.892,4,2023,9
hulkenberg,7,1:12.061,4,2023,9
stroll,8,1:12.083,4,2023,9
gasly,9,1:12.253,4,2023,9
albon,10,1:12.291,4,2023,9
russell,11,1:12.300,4,2023,9
ocon,12,1:12.399,4,2023,9
perez,13,1:12.376,4,2023,9
zhou,14,1:12.413,4,2023,9
piastri,15,1:12.376,4,2023,9
sargeant,16,1:12.470,4,2023,9
tsunoda,17,1:12.184,4,2023,9
bottas,18,1:13.266,4,2023,9
de_vries,19,1:13.236,4,2023,9
kevin_magnussen,20,1:13.795,4,2023,9
max_verstappen,1,1:10.026,5,2023,9
leclerc,2,1:10.416,5,2023,9
sainz,3,1:10.409,5,2023,9
hamilton,4,1:10.706,5,2023,9
norris,5,1:10.913,5,2023,9
alonso,6,1:11.059,5,2023,9
hulkenberg,7,1:11.616,5,2023,9
stroll,8,1:11.685,5,2023,9
gasly,9,1:11.836,5,2023,9
albon,10,1:12.147,5,2023,9
russell,11,1:12.099,5,2023,9
perez,12,1:11.557,5,2023,9
ocon,13,1:12.637,5,2023,9
zhou,14,1:12.247,5,2023,9
piastri,15,1:12.609,5,2023,9
sargeant,16,1:12.730,5,2023,9
tsunoda,17,1:12.518,5,2023,9
bottas,18,1:12.673,5,2023,9
de_vries,19,1:12.701,5,2023,9
kevin_magnussen,20,1:12.397,5,2023,9
norris,1,1:36.551,1,2023,10
max_verstappen,2,1:37.167,1,2023,10
piastri,3,1:37.773,1,2023,10
leclerc,4,1:38.300,1,2023,10
russell,5,1:38.651,1,2023,10
sainz,6,1:39.284,1,2023,10
alonso,7,1:40.026,1,2023,10
hamilton,8,1:40.664,1,2023,10
gasly,9,1:41.014,1,2023,10
albon,10,1:41.364,1,2023,10
stroll,11,1:42.049,1,2023,10
ocon,12,1:42.516,1,2023,10
tsunoda,13,1:43.165,1,2023,10
hulkenberg,14,1:43.503,1,2023,10
sargeant,15,1:43.792,1,2023,10
perez,16,1:44.033,1,2023,10
de_vries,17,1:44.444,1,2023,10
bottas,18,1:44.975,1,2023,10
zhou,19,1:45.239,1,2023,10
kevin_magnussen,20,1:45.771,1,2023,10
norris,1,1:33.046,2,2023,10
max_verstappen,2,1:33.433,2,2023,10
piastri,3,1:33.845,2,2023,10
leclerc,4,1:33.994,2,2023,10
russell,5,1:34.115,2,2023,10
sainz,6,1:34.177,2,2023,10
alonso,7,1:34.419,2,2023,10
hamilton,8,1:34.361,2,2023,10
gasly,9,1:34.706,2,2023,10
albon,10,1:35.004,2,2023,10
stroll,11,1:35.093,2,2023,10
ocon,12,1:35.230,2,2023,10
tsunoda,13,1:35.252,2,2023,10
hulkenberg,14,1:35.277,2,2023,10
perez,15,1:35.482,2,2023,10
sargeant,16,1:36.266,2,2023,10
de_vries,17,1:36.208,2,2023,10
zhou,18,1:35.912,2,2023,10
bottas,19,1:36.741,2,2023,10
kevin_magnussen,20,1:36.337,2,2023,10
norris,1,1:33.180,3,2023,10
max_verstappen,2,1:32.730,3,2023,10
piastri,3,1:32.499,3,2023,10
leclerc,4,1:32.934,3,2023,10
russell,5,1:33.096,3,2023,10
sainz,6,1:33.456,3,2023,10
alonso,7,1:33.424,3,2023,10
hamilton,8,1:33.662,3,2023,10
gasly,9,1:33.605,3,2023,10
albon,10,1:33.809,3,2023,10
stroll,11,1:34.021,3,2023,10
ocon,12,1:34.113,3,2023,10
tsunoda,13,1:34.229,3,2023,10
hulkenberg,14,1:34.530,3,2023,10
perez,15,1:34.380,3,2023,10
sargeant,16,1:34.577,3,2023,10
de_vries,17,1:34.746,3,2023,10
zhou,18,1:34.679,3,2023,10
bottas,19,1:34.865,3,2023,10
kevin_magnussen,20,1:35.169,3,2023,10
norris,1,1:32.772,4,2023,10
max_verstappen,2,1:32.780,4,2023,10
piastri,3,1:32.581,4,2023,10
leclerc,4,1:32.961,4,2023,10
russell,5,1:33.084,4,2023,10
sainz,6,1:32.975,4,2023,10
alonso,7,1:33.156,4,2023,10
hamilton,8,1:33.086,4,2023,10
gasly,9,1:33.349,4,2023,10
albon,10,1:33.866,4,2023,10
stroll,11,1:33.799,4,2023,10
ocon,12,1:33.941,4,2023,10
tsunoda,13,1:34.362,4,2023,10
hulkenberg,14,1:34.354,4,2023,10
perez,15,1:34.339,4,2023,10
sargeant,16,1:34.332,4,2023,10
de_vries,17,1:34.199,4,2023,10
zhou,18,1:34.408,4,2023,10
bottas,19,1:34.611,4,2023,10
kevin_magnussen,20,1:34.731,4,2023,10
max_verstappen,1,1:32.582,5,2023,10
norris,2,1:33.914,5,2023,10
piastri,3,1:33.461,5,2023,10
leclerc,4,1:34.409,5,2023,10
russell,5,1:34.211,5,2023,10
sainz,6,1:33.666,5,2023,10
alonso,7,1:34.157,5,2023,10
hamilton,8,1:33.718,5,2023,10
gasly,9,1:33.863,5,2023,10
albon,10,1:33.860,5,2023,10
stroll,11,1:33.856,5,2023,10
ocon,12,1:33.946,5,2023,10
tsunoda,13,1:34.457,5,2023,10
perez,14,1:34.073,5,2023,10
hulkenberg,15,1:35.588,5,2023,10
sargeant,16,1:34.842,5,2023,10
de_vries,17,1:34.761,5,2023,10
zhou,18,1:34.736,5,2023,10
bottas,19,1:34.804,5,2023,10
kevin_magnussen,20,1:34.598,5,2023,10
max_verstappen,1,1:27.912,1,2023,11
piastri,2,1:28.684,1,2023,11
norris,3,1:29.901,1,2023,11
hamilton,4,1:30.539,1,2023,11
leclerc,5,1:31.328,1,2023,11
sainz,6,1:31.784,1,2023,11
alonso,7,1:32.571,1,2023,11
perez,8,1:33.068,1,2023,11
hulkenberg,9,1:33.589,1,2023,11
stroll,10,1:34.105,1,2023,11
tsunoda,11,1:34.830,1,2023,11
bottas,12,1:35.238,1,2023,11
kevin_magnussen,13,1:35.783,1,2023,11
russell,14,1:36.022,1,2023,11
albon,15,1:36.553,1,2023,11
zhou,16,1:36.733,1,2023,11
sargeant,17,1:37.428,1,2023,11
ricciardo,18,1:38.117,1,2023,11
ocon,19,1:46.965,1,2023,11
gasly,20,2:04.981,1,2023,11
max_verstappen,1,1:25.157,2,2023,11
piastri,2,1:25.617,2,2023,11
norris,3,1:25.820,2,2023,11
hamilton,4,1:26.052,2,2023,11
leclerc,5,1:26.336,2,2023,11
sainz,6,1:26.230,2,2023,11
alonso,7,1:26.881,2,2023,11
perez,8,1:26.770,2,2023,11
hulkenberg,9,1:26.902,2,2023,11
stroll,10,1:27.002,2,2023,11
tsunoda,11,1:27.017,2,2023,11
bottas,12,1:27.091,2,2023,11
russell,13,1:26.772,2,2023,11
kevin_magnussen,14,1:27.771,2,2023,11
albon,15,1:27.530,2,2023,11
zhou,16,1:27.932,2,2023,11
sargeant,17,1:27.874,2,2023,11
ricciardo,18,1:27.898,2,2023,11
ocon,19,1:41.181,2,2023,11
max_verstappen,1,1:25.070,3,2023,11
piastri,2,1:25.115,3,2023,11
norris,3,1:25.205,3,2023,11
hamilton,4,1:25.427,3,2023,11
leclerc,5,1:25.649,3,2023,11
sainz,6,1:26.062,3,2023,11
alonso,7,1:25.912,3,2023,11
perez,8,1:26.270,3,2023,11
hulkenberg,9,1:26.309,3,2023,11
stroll,10,1:26.258,3,2023,11
tsunoda,11,1:26.373,3,2023,11
bottas,12,1:26.525,3,2023,11
russell,13,1:26.837,3,2023,11
kevin_magnussen,14,1:26.757,3,2023,11
albon,15,1:26.796,3,2023,11
zhou,16,1:26.774,3,2023,11
sargeant,17,1:26.826,3,2023,11
ricciardo,18,1:26.878,3,2023,11
max_verstappen,1,1:24.542,4,2023,11
piastri,2,1:24.885,4,2023,11
norris,3,1:24.794,4,2023,11
hamilton,4,1:24.559,4,2023,11
leclerc,5,1:25.239,4,2023,11
sainz,6,1:25.316,4,2023,11
alonso,7,1:25.902,4,2023,11
perez,8,1:25.702,4,2023,11
hulkenberg,9,1:25.889,4,2023,11
stroll,10,1:25.921,4,2023,11
tsunoda,11,1:25.806,4,2023,11
bottas,12,1:25.966,4,2023,11
russell,13,1:25.938,4,2023,11
kevin_magnussen,14,1:26.099,4,2023,11
albon,15,1:26.238,4,2023,11
zhou,16,1:26.413,4,2023,11
sargeant,17,1:26.514,4,2023,11
ricciardo,18,1:26.633,4,2023,11
max_verstappen,1,1:24.843,5,2023,11
piastri,2,1:24.927,5,2023,11
norris,3,1:24.893,5,2023,11
hamilton,4,1:25.312,5,2023,11
leclerc,5,1:25.212,5,2023,11
sainz,6,1:25.339,5,2023,11
alonso,7,1:25.949,5,2023,11
perez,8,1:25.832,5,2023,11
hulkenberg,9,1:25.822,5,2023,11
stroll,10,1:25.922,5,2023,11
tsunoda,11,1:25.986,5,2023,11
bottas,12,1:25.991,5,2023,11
russell,13,1:26.101,5,2023,11
kevin_magnussen,14,1:26.066,5,2023,11
albon,15,1:26.354,5,2023,11
zhou,16,1:26.337,5,2023,11
sargeant,17,1:26.413,5,2023,11
ricciardo,18,1:26.236,5,2023,11
max_verstappen,1,1:24.596,6,2023,11
piastri,2,1:24.841,6,2023,11
norris,3,1:24.826,6,2023,11
hamilton,4,1:25.167,6,2023,11
leclerc,5,1:25.092,6,2023,11
sainz,6,1:25.416,6,2023,11
alonso,7,1:25.504,6,2023,11
perez,1,1:53.295,1,2023,12
leclerc,2,1:54.584,1,2023,12
hamilton,3,1:55.210,1,2023,12
max_verstappen,4,1:55.659,1,2023,12
sainz,5,1:57.901,1,2023,12
alonso,6,1:58.270,1,2023,12
norris,7,1:58.832,1,2023,12
tsunoda,8,1:59.555,1,2023,12
stroll,9,2:00.096,1,2023,12
albon,10,2:00.359,1,2023,12
russell,11,2:00.809,1,2023,12
bottas,12,2:01.163,1,2023,12
ocon,13,2:01.887,1,2023,12
zhou,14,2:01.921,1,2023,12
sargeant,15,2:02.372,1,2023,12
gasly,16,2:02.849,1,2023,12
hulkenberg,17,2:03.270,1,2023,12
kevin_magnussen,18,2:03.830,1,2023,12
ricciardo,19,2:04.175,1,2023,12
perez,1,1:52.166,2,2023,12
leclerc,2,1:52.839,2,2023,12
hamilton,3,1:53.020,2,2023,12
max_verstappen,4,1:53.103,2,2023,12
sainz,5,1:54.247,2,2023,12
alonso,6,1:54.343,2,2023,12
norris,7,1:54.921,2,2023,12
tsunoda,8,1:54.710,2,2023,12
albon,9,1:54.821,2,2023,12
stroll,10,1:55.619,2,2023,12
russell,11,1:55.207,2,2023,12
bottas,12,1:55.608,2,2023,12
ocon,13,1:55.421,2,2023,12
zhou,14,1:55.929,2,2023,12
sargeant,15,1:55.985,2,2023,12
gasly,16,1:56.015,2,2023,12
hulkenberg,17,1:55.743,2,2023,12
kevin_magnussen,18,1:55.592,2,2023,12
ricciardo,19,1:56.010,2,2023,12
perez,1,1:52.153,3,2023,12
leclerc,2,1:52.292,3,2023,12
hamilton,3,1:52.454,3,2023,12
max_verstappen,4,1:52.277,3,2023,12
sainz,5,1:54.718,3,2023,12
alonso,6,1:54.585,3,2023,12
tsunoda,7,1:53.774,3,2023,12
norris,8,1:54.717,3,2023,12
albon,9,1:53.907,3,2023,12
stroll,10,1:53.977,3,2023,12
russell,11,1:54.150,3,2023,12
ocon,12,1:53.760,3,2023,12
bottas,13,1:54.834,3,2023,12
sargeant,14,1:54.142,3,2023,12
zhou,15,1:55.198,3,2023,12
gasly,16,1:54.814,3,2023,12
hulkenberg,17,1:55.176,3,2023,12
kevin_magnussen,18,1:55.403,3,2023,12
ricciardo,19,1:55.204,3,2023,12
perez,1,1:52.336,4,2023,12
leclerc,2,1:52.479,4,2023,12
hamilton,3,1:52.506,4,2023,12
max_verstappen,4,1:52.789,4,2023,12
alonso,5,1:53.395,4,2023,12
sainz,6,1:56.245,4,2023,12
tsunoda,7,1:55.437,4,2023,12
albon,8,1:55.004,4,2023,12
stroll,9,1:55.058,4,2023,12
norris,10,1:56.661,4,2023,12
russell,11,1:55.162,4,2023,12
ocon,12,1:54.967,4,2023,12
sargeant,13,1:54.152,4,2023,12
bottas,14,1:55.571,4,2023,12
zhou,15,1:54.639,4,2023,12
gasly,16,1:54.371,4,2023,12
hulkenberg,17,1:54.581,4,2023,12
kevin_magnussen,18,1:54.635,4,2023,12
ricciardo,19,1:54.815,4,2023,12
perez,1,1:52.572,5,2023,12
leclerc,2,1:52.575,5,2023,12
hamilton,3,1:52.717,5,2023,12
max_verstappen,4,1:52.602,5,2023,12
alonso,5,1:53.596,5,2023,12
tsunoda,6,1:53.829,5,2023,12
albon,7,1:55.653,5,2023,12
sainz,8,1:56.974,5,2023,12
stroll,9,1:55.795,5,2023,12
russell,10,1:55.531,5,2023,12
ocon,11,1:55.853,5,2023,12
sargeant,12,1:55.729,5,2023,12
bottas,13,1:55.599,5,2023,12
gasly,14,1:55.415,5,2023,12
zhou,15,1:56.110,5,2023,12
hulkenberg,16,1:55.530,5,2023,12
norris,17,2:00.430,5,2023,12
kevin_magnussen,18,1:59.429,5,2023,12
ricciardo,19,1:59.336,5,2023,12
perez,1,1:52.466,6,2023,12
leclerc,2,1:52.684,6,2023,12
max_verstappen,3,1:52.130,6,2023,12
hamilton,4,1:53.813,6,2023,12
alonso,5,1:53.643,6,2023,12
max_verstappen,1,1:31.585,1,2023,13
norris,2,1:32.227,1,2023,13
alonso,3,1:32.766,1,2023,13
russell,4,1:33.241,1,2023,13
albon,5,1:34.276,1,2023,13
sainz,6,1:34.694,1,2023,13
piastri,7,1:35.554,1,2023,13
stroll,8,1:37.074,1,2023,13
bottas,9,1:37.804,1,2023,13
hulkenberg,10,1:38.096,1,2023,13
hamilton,11,1:38.801,1,2023,13
ocon,12,1:39.075,1,2023,13
perez,13,1:39.743,1,2023,13
sargeant,14,1:39.822,1,2023,13
leclerc,15,1:42.801,1,2023,13
gasly,16,1:43.893,1,2023,13
zhou,17,1:45.469,1,2023,13
tsunoda,18,1:46.869,1,2023,13
lawson,19,1:50.452,1,2023,13
kevin_magnussen,20,1:51.944,1,2023,13
norris,1,1:47.848,2,2023,13
russell,2,1:47.161,2,2023,13
max_verstappen,3,1:49.972,2,2023,13
albon,4,1:48.180,2,2023,13
alonso,5,1:50.145,2,2023,13
piastri,6,1:49.109,2,2023,13
stroll,7,1:50.241,2,2023,13
sainz,8,1:53.117,2,2023,13
bottas,9,1:50.912,2,2023,13
hulkenberg,10,1:51.204,2,2023,13
perez,11,1:49.613,2,2023,13
hamilton,12,1:54.350,2,2023,13
sargeant,13,1:53.444,2,2023,13
ocon,14,1:56.975,2,2023,13
zhou,15,1:52.606,2,2023,13
gasly,16,1:54.457,2,2023,13
leclerc,17,1:58.969,2,2023,13
tsunoda,18,1:58.845,2,2023,13
kevin_magnussen,19,1:58.312,2,2023,13
lawson,20,2:09.963,2,2023,13
perez,1,1:27.522,3,2023,13
russell,2,1:46.910,3,2023,13
zhou,3,1:29.926,3,2023,13
gasly,4,1:31.466,3,2023,13
max_verstappen,5,1:48.658,3,2023,13
leclerc,6,1:30.281,3,2023,13
alonso,7,1:49.357,3,2023,13
albon,8,1:50.236,3,2023,13
piastri,9,1:49.476,3,2023,13
norris,10,1:55.144,3,2023,13
tsunoda,11,1:29.747,3,2023,13
sainz,12,1:48.225,3,2023,13
kevin_magnussen,13,1:28.198,3,2023,13
stroll,14,1:52.030,3,2023,13
bottas,15,1:52.324,3,2023,13
hulkenberg,16,1:52.192,3,2023,13
ocon,17,1:50.095,3,2023,13
lawson,18,1:26.818,3,2023,13
sargeant,19,1:56.188,3,2023,13
hamilton,20,1:59.015,3,2023,13
perez,1,1:24.342,4,2023,13
zhou,2,1:25.286,4,2023,13
gasly,3,1:25.008,4,2023,13
max_verstappen,4,1:25.251,4,2023,13
leclerc,5,1:25.852,4,2023,13
alonso,6,1:26.225,4,2023,13
sainz,7,1:25.734,4,2023,13
tsunoda,8,1:29.073,4,2023,13
kevin_magnussen,9,1:27.297,4,2023,13
ocon,10,1:26.929,4,2023,13
lawson,11,1:28.443,4,2023,13
russell,12,1:49.781,4,2023,13
albon,13,1:48.341,4,2023,13
piastri,14,1:47.669,4,2023,13
norris,15,1:47.537,4,2023,13
bottas,16,1:48.246,4,2023,13
hulkenberg,17,1:48.453,4,2023,13
stroll,18,1:54.041,4,2023,13
hamilton,19,1:43.298,4,2023,13
sargeant,20,1:48.687,4,2023,13
perez,1,1:24.100,5,2023,13
zhou,2,1:23.977,5,2023,13
gasly,3,1:23.834,5,2023,13
max_verstappen,4,1:23.461,5,2023,13
leclerc,5,1:24.975,5,2023,13
alonso,6,1:24.932,5,2023,13
sainz,7,1:23.956,5,2023,13
tsunoda,8,1:24.820,5,2023,13
kevin_magnussen,9,1:24.267,5,2023,13
ocon,10,1:23.380,5,2023,13
lawson,11,1:25.079,5,2023,13
norris,12,1:23.686,5,2023,13
hamilton,13,1:26.048,5,2023,13
albon,14,1:41.277,5,2023,13
piastri,15,1:40.899,5,2023,13
russell,16,1:47.148,5,2023,13
bottas,17,1:38.860,5,2023,13
hulkenberg,18,1:39.606,5,2023,13
stroll,19,1:43.905,5,2023,13
sargeant,20,1:43.016,5,2023,13
sainz,1,1:27.117,1,2023,14
max_verstappen,2,1:27.905,1,2023,14
leclerc,3,1:28.755,1,2023,14
russell,4,1:29.339,1,2023,14
perez,5,1:29.806,1,2023,14
piastri,6,1:30.315,1,2023,14
albon,7,1:30.785,1,2023,14
norris,8,1:31.513,1,2023,14
hamilton,9,1:32.011,1,2023,14
hulkenberg,10,1:32.720,1,2023,14
alonso,11,1:33.340,1,2023,14
lawson,12,1:33.893,1,2023,14
sargeant,13,1:34.407,1,2023,14
bottas,14,1:34.811,1,2023,14
zhou,15,1:35.194,1,2023,14
ocon,16,1:35.655,1,2023,14
gasly,17,1:35.974,1,2023,14
kevin_magnussen,18,1:36.466,1,2023,14
stroll,19,1:36.787,1,2023,14
sainz,1,1:26.006,2,2023,14
max_verstappen,2,1:26.163,2,2023,14
leclerc,3,1:26.312,2,2023,14
russell,4,1:26.686,2,2023,14
perez,5,1:26.881,2,2023,14
albon,6,1:27.067,2,2023,14
piastri,7,1:28.053,2,2023,14
norris,8,1:27.575,2,2023,14
hamilton,9,1:27.837,2,2023,14
hulkenberg,10,1:27.920,2,2023,14
alonso,11,1:28.012,2,2023,14
lawson,12,1:28.018,2,2023,14
sargeant,13,1:28.080,2,2023,14
bottas,14,1:28.032,2,2023,14
zhou,15,1:28.167,2,2023,14
ocon,16,1:28.667,2,2023,14
gasly,17,1:28.696,2,2023,14
kevin_magnussen,18,1:28.923,2,2023,14
stroll,19,1:28.953,2,2023,14
sainz,1,1:25.976,3,2023,14
max_verstappen,2,1:25.702,3,2023,14
leclerc,3,1:25.719,3,2023,14
russell,4,1:26.176,3,2023,14
perez,5,1:26.143,3,2023,14
albon,6,1:26.578,3,2023,14
piastri,7,1:26.982,3,2023,14
norris,8,1:27.105,3,2023,14
hamilton,9,1:27.289,3,2023,14
hulkenberg,10,1:27.360,3,2023,14
alonso,11,1:27.546,3,2023,14
lawson,12,1:27.657,3,2023,14
sargeant,13,1:27.647,3,2023,14
bottas,14,1:27.950,3,2023,14
zhou,15,1:27.871,3,2023,14
ocon,16,1:27.822,3,2023,14
gasly,17,1:27.916,3,2023,14
kevin_magnussen,18,1:28.538,3,2023,14
stroll,19,1:28.614,3,2023,14
